Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
ACINU_S7,ACINU,0.0837978294993468,0.373749624849444,0.455700477170853
AAKB1_S10,AAKB1,-0.244019220574367,0.374367157082968,0.456344057316277
SFR15_S14,SFR15,-0.174864100968755,0.375557215500491,0.457685056878203
CCNL1_S6,CCNL1,0.475346336288325,0.375903414740688,0.45799726393693
C2D1A_T4,C2D1A,0.103485709573635,0.376650730936939,0.45879792171586
KAP0_S5,KAP0,-0.164102801741077,0.377171479450944,0.459222519903304
STAT3_S20,STAT3,0.187636613822388,0.377179817349825,0.459222519903304
GOLM1_Y7,GOLM1,0.0449839364683373,0.377740789941138,0.459718180558505
F120A_S14,F120A,0.363695400471802,0.377767632255328,0.459718180558505
GP1BB_S4,GP1BB,0.215984475522217,0.378504665458362,0.460504958835998
SYNPO_S6,SYNPO,0.240209536922566,0.378632093596342,0.460549866655077
SNX3_S3,SNX3,-0.0579409173367335,0.379071382250359,0.460901778400636
PWP1_S10,PWP1,0.758490223350794,0.379150638097281,0.460901778400636
REEP3_S1,REEP3,0.255646461908687,0.379193169100838,0.460901778400636
P66B_S8,P66B,0.193512713696038,0.379836205185771,0.461573110099165
HOME3_S3,HOME3,-0.319043660808655,0.380038559328137,0.461708736834184
TNS2_S19,TNS2,0.634951498160269,0.380626647661776,0.462237790027651
ALDOA_T9,ALDOA,0.208015286984349,0.380655727243683,0.462237790027651
CE170_S8,CE170,0.279577380717653,0.380803315045333,0.462306673097269
KC1E_S7,KC1E,-0.141515608925706,0.381361598267658,0.462874000950821
PGM1_T8,PGM1,0.076274561172523,0.381473381063538,0.46289925181285
EMD_S3,EMD,0.178504754327176,0.38156682257398,0.462902239689177
OSBP1_S6,OSBP1,0.266905496349202,0.382938088108715,0.464455063718031
F16P1_T2,F16P1,-0.241717915724088,0.383528807915597,0.464919136292824
BAG3_S3,BAG3,0.0737243933339093,0.38358056310552,0.464919136292824
ACTB_Y5,ACTB,0.543013459741697,0.383777588920963,0.464919136292824
ACTG_Y5,ACTG,0.543013459741697,0.383777588920963,0.464919136292824
POTEE_Y5,POTEE,0.543013459741697,0.383777588920963,0.464919136292824
RGPA1_S1,RGPA1,0.0575631372106566,0.385280587929538,0.466628810136989
ASPP2_S3,ASPP2,0.15510865479289,0.385449223679148,0.46672195385043
MYLK_S8,MYLK,1.15359615561809,0.386257914483143,0.467589880773312
TIF1B_S6,TIF1B,0.775664979532971,0.386864683529489,0.46821009638076
DPYL3_S8,DPYL3,0.112670073167707,0.38695429545619,0.46821009638076
CEBPB_S10,CEBPB,0.665920349170879,0.387403727703852,0.468642455196671
ASPP1_S2,ASPP1,0.264152773160873,0.388534184745256,0.469898248629394
NCOA1_S6,NCOA1,0.172335767721659,0.388846692803252,0.470164442248799
ANT3_S7,ANT3,0.147991986651587,0.389272636117524,0.470513178818284
MEP50_T3,MEP50,-0.140159414693569,0.389320063448305,0.470513178818284
IL6RB_S7,IL6RB,0.193395187705629,0.389546417954152,0.470674940524988
SH2D3_S16,SH2D3,0.0114621274603753,0.390027451924274,0.471144272409949
ASSY_T10,ASSY,0.282557298534751,0.390498358140711,0.471601150301433
ACINU_S11,ACINU,0.203408966983726,0.390833786594458,0.471894234976887
BAIP2_S2,BAIP2,0.0525303249398654,0.391062687685517,0.472058589547784
S12A2_S26,S12A2,-0.185718876846866,0.393254108402506,0.474532381485033
SYEP_S10,SYEP,0.709670431286004,0.393298555959588,0.474532381485033
GRDN_S1,GRDN,-0.354149303085234,0.393927263107453,0.47517826332165
FIBA_S2,FIBA,0.172576593916257,0.394118446911426,0.475296197649997
CDN1B_S2,CDN1B,-0.35623957611313,0.394513267704135,0.475659598596834
ETS1_S4,ETS1,0.659193251128297,0.39532598476737,0.476526560174456
ACTA_S19,ACTA,-0.184490080591659,0.396122997064215,0.476979129287189
ACTC_S19,ACTC,-0.184490080591659,0.396122997064215,0.476979129287189
ACTH_S19,ACTH,-0.184490080591659,0.396122997064215,0.476979129287189
ACTS_S19,ACTS,-0.184490080591659,0.396122997064215,0.476979129287189
HERC1_S3,HERC1,0.327692261375026,0.3961701651666,0.476979129287189
MEPCE_S9,MEPCE,0.0971980885399122,0.396323168370928,0.477050456747405
MCL1_S26,MCL1,0.269231904884775,0.396654765308647,0.477336671213433
HMCS2_S9,HMCS2,0.299821238465786,0.396898155486068,0.47751662688889
CSPG2_S12,CSPG2,1.58514996471805,0.397346380755592,0.477942880681904
ARHGH_S10,ARHGH,0.175865558560931,0.398112579984356,0.478751313391729
ASPD_S21,ASPD,0.348268896973884,0.398923896646795,0.479613607310702
CD2AP_S1,CD2AP,-0.111084241456833,0.399030928907605,0.479628954944931
KIF1B_S3,KIF1B,0.412357032583445,0.40014243172514,0.480851368119394
DYN2_S8,DYN2,-0.523957045445385,0.400514010329706,0.481184246648771
PLEC_S1,PLEC,0.0821833263241548,0.400724231958109,0.481323156799542
M3K1_S3,M3K1,0.166532474966001,0.400979332772657,0.481515894535586
NUCKS_S15,NUCKS,0.202565270305121,0.401509364526348,0.482038614136399
CAPZB_S3,CAPZB,-0.236577772391427,0.402047649799148,0.48245831839242
TENS1_T6,TENS1,0.0539301370819989,0.40204859866035,0.48245831839242
SNTB1_S16,SNTB1,0.286221946820418,0.403565804772694,0.484075294854942
SRCN1_S19,SRCN1,-0.20498972778205,0.403586360215146,0.484075294854942
TLN1_S5,TLN1,-0.260924147616642,0.403686659719306,0.484081481181199
FIP1_S3,FIP1,0.172461204576576,0.404029822361042,0.484378825676951
LPIN2_S4,LPIN2,0.120639064953667,0.404702251048647,0.484993825184582
GSK3A_Y7,GSK3A,-0.144972354688687,0.404828768781234,0.484993825184582
GSK3B_Y7,GSK3B,-0.144972354688687,0.404828768781234,0.484993825184582
DHB4_S3,DHB4,-0.0242754981492508,0.406347098205779,0.486698219319916
ASSY_S13,ASSY,0.367660073844349,0.408078855779709,0.488657382491683
TOP2B_S10,TOP2B,0.180113455331981,0.408334451865063,0.488848397903398
CHAP1_S3,CHAP1,-0.156480342963039,0.408933334769683,0.489450201672112
INF2_S3,INF2,0.158975144657448,0.40918367586753,0.489625977362371
SEPT2_S8,SEPT2,0.163475158435961,0.40927265757118,0.489625977362371
FRY_S3,FRY,0.176388733721004,0.409426922222455,0.489695387933204
HSPB1_T3,HSPB1,0.0668386261407423,0.410427165896184,0.490776361945895
PCBP1_S12,PCBP1,0.563287621348165,0.410847130375197,0.491163110749296
RB15B_S4,RB15B,0.303645909770614,0.412040434370844,0.492437796257146
TLN1_S4,TLN1,-0.22967554592411,0.412136747545257,0.492437796257146
SVIL_S10,SVIL,-0.216925595523443,0.412203729217607,0.492437796257146
NF1_S17,NF1,0.248574269142607,0.412351844352122,0.492499104240281
DOCK5_T1,DOCK5,0.525806050172942,0.413427224330417,0.493667617318273
SYFA_S3,SYFA,-0.200428284414916,0.414401375187487,0.494714734151556
CLAP1_S6,CLAP1,0.213949919667932,0.414632565048105,0.494874616693586
GCOM2_S3,GCOM2,0.182993557180506,0.415278956302798,0.495135224888342
GRL1A_S3,GRL1A,0.182993557180506,0.415278956302798,0.495135224888342
FOG1_S1,FOG1,-0.159597895528581,0.415299800889563,0.495135224888342
G3P_S6,G3P,-0.287859152375435,0.415329416125956,0.495135224888342
ARHGB_S4,ARHGB,-0.178056733866381,0.415337488172847,0.495135224888342
AFAD_S2_S11,AFAD,-0.15375666180596,0.415468984425909,0.495144382395064
RHG12_S12,RHG12,0.17250544253101,0.415539802049317,0.495144382395064
PGRC1_S13,PGRC1,0.296059453365896,0.416564650320647,0.496249342269129
CDR2_S3,CDR2,-0.0852168647340954,0.418004831371684,0.497848450847174
I2BP2_S7,I2BP2,0.156918386169251,0.419133458065071,0.499045243532412
CAMP3_S3,CAMP3,-0.264349940654449,0.419205851190552,0.499045243532412
GMEB2_S3,GMEB2,-0.182842846285721,0.421474329352598,0.50162839479439
RGPA2_T1,RGPA2,0.142871230778393,0.42271562376692,0.502988094884492
SP100_S15,SP100,0.415268600650064,0.422985992673777,0.503192127828893
EPN1_S24,EPN1,0.112211630588945,0.423374908892864,0.503537058542985
ARK72_S5,ARK72,-0.250611749942954,0.423677333474888,0.503778984043054
MDHC_S10,MDHC,-0.0964343108868886,0.424325007700152,0.504431224107097
XPO4_S8,XPO4,0.404285183495042,0.424754254477301,0.504823556827963
AKAP1_T5,AKAP1,-0.0821833665119786,0.425116989614173,0.505136675188443
DMXL2_S3,DMXL2,0.415701370618628,0.425405723230423,0.505361737052625
LDB1_T7,LDB1,0.449790499806942,0.427133757564454,0.50729611542669
SASH3_S6,SASH3,0.346676758237255,0.427728588588727,0.507884027710488
IQGA2_Y1,IQGA2,0.429134177491379,0.42814254374094,0.508256944132968
OSBL7_S4,OSBL7,-0.0425196171830308,0.428855098824006,0.50898407810043
SNTB1_S3,SNTB1,0.233991215133362,0.429472303028539,0.509597732698043
TRI56_S3,TRI56,0.301215441594231,0.430160520820196,0.510295343887423
DIAP1_S3,DIAP1,-0.171581606164772,0.431830721368515,0.512157275133567
PRAM_S1,PRAM,0.169599457140822,0.432051405874045,0.512299592889103
UBP14_S8,UBP14,0.199254414530738,0.432681267726068,0.512926908245628
TB22A_S3,TB22A,0.0715727117144013,0.43289202510583,0.513057214940243
CHD4_S2,CHD4,0.286322345018763,0.433327231337006,0.513453412445898
DNJB6_S7,DNJB6,-0.0948111201835782,0.433559647612793,0.513609193726168
MYCT1_S2,MYCT1,-0.150213776838946,0.433912640818117,0.513906515394412
LIN52_S5,LIN52,0.155250741211515,0.434012636920163,0.513906515394412
HUWE1_S6,HUWE1,0.111775610040245,0.434869177782374,0.514800925210963
EPS15_S2,EPS15,-0.278887963785421,0.435968303565013,0.515982025712674
LTBP2_S1,LTBP2,-0.443532135760114,0.436456379791756,0.516439548925687
CAP2_S5,CAP2,0.138387867080086,0.436639977241081,0.516513978181755
DC1I2_S10,DC1I2,0.450921636740131,0.436722314099432,0.516513978181755
ABLM3_T3,ABLM3,0.270148139770661,0.436986609565996,0.516706453514243
NUCKS_S3,NUCKS,0.941194213988581,0.438163819607342,0.517978046970761
NAKD2_S14,NAKD2,-0.224557012349349,0.438492616265137,0.518246325564928
EP15R_S6,EP15R,0.0863010983921708,0.438805172413631,0.518495289651778
BCAR3_S3,BCAR3,0.1447159701909,0.438930575571373,0.518523048179045
TRA2A_T5,TRA2A,0.338829391758598,0.440176474026764,0.519874164310161
SDPR_S8,SDPR,0.0605822508523495,0.442328705237945,0.522270481170932
H15_S17,H15,0.646321326421736,0.442410725991886,0.522270481170932
SOX13_S5,SOX13,0.0762483256225821,0.44267770489439,0.522464431107088
ALDOB_S13,ALDOB,-0.393917635718678,0.442804759776052,0.52249318593241
ACLY_S12,ACLY,0.156065917201594,0.443245713974016,0.522892231091999
FERM2_S12,FERM2,0.207117980496895,0.443959384650937,0.523612737390813
NSF1C_S3,NSF1C,-0.106973963208462,0.444629281517142,0.524281294173631
RBP2_S11,RBP2,0.00409799876271493,0.445512629266977,0.525201171851339
BRE1A_S11,BRE1A,0.0573713785403728,0.445758308681685,0.525369069856941
RABE2_S8,RABE2,0.198957882302009,0.446296484339145,0.525881545233342
KIF1B_S6,KIF1B,-0.331798908195764,0.44650377517417,0.526003619049869
ASAP2_S3,ASAP2,0.0658757900988266,0.446606846363096,0.526003619049869
BCLF1_Y1_S7,BCLF1,0.213319134967303,0.447570066327675,0.527016083655453
LPIN3_S3,LPIN3,-0.0602901525810239,0.448151862521549,0.527464452665785
FIBG_T10,FIBG,0.685652852285101,0.448158181775587,0.527464452665785
4ET_T2,4ET,0.212975153918647,0.448477749509327,0.527718498960096
CSKI2_S14,CSKI2,0.014910613720362,0.448777436933293,0.527949040258172
CSKI2_S1,CSKI2,0.16386343722337,0.4493623259178,0.528460335621339
DMXL1_S13,DMXL1,0.465874846690605,0.449461667443536,0.528460335621339
EIF3B_S14,EIF3B,0.358668528784562,0.449523650269095,0.528460335621339
PYGO2_T4,PYGO2,0.0604882995731974,0.449899670745068,0.528780208997668
PCY1A_T1,PCY1A,-0.112891278141773,0.450598147478858,0.529478839346981
PROF1_T4,PROF1,0.145237905612566,0.451209654455324,0.530074976187645
E41L2_S8,E41L2,-0.489942073289681,0.452563615481869,0.531542861396988
SDC2_S3,SDC2,0.467553708425305,0.453566994339026,0.532598399999299
TJAP1_S2,TJAP1,0.0349840954783619,0.453758407296625,0.532700225271165
SRSF6_S1,SRSF6,0.231734815093727,0.453975403006952,0.532832030103661
ZN592_S9,ZN592,-0.0447836957642379,0.454171408479275,0.532939143529186
ADX_S2,ADX,0.249171136750933,0.454502987384509,0.533205257046895
KCD12_S28,KCD12,-0.0159757455600629,0.4551781080973,0.533874184877608
TENS1_S15,TENS1,-0.178145538663773,0.455783779523976,0.53445734061941
ADX_S11,ADX,-0.294251319503976,0.455978099700767,0.53445734061941
HNRL1_S28,HNRL1,0.359745848993208,0.455990431530829,0.53445734061941
NUFP2_S7,NUFP2,0.0584512504416344,0.456168507051024,0.534542921205806
YETS2_S3,YETS2,-0.084061937861507,0.457222989974077,0.535655209069331
S2546_S6,S2546,-0.109791792532998,0.459578021222294,0.538290279000698
LMO7_S12,LMO7,0.232718969796084,0.461172048356855,0.540032135201437
PGAM1_Y3,PGAM1,0.407239321694731,0.461383587209247,0.540032135201437
PGAM4_Y3,PGAM4,0.407239321694731,0.461383587209247,0.540032135201437
CLAP2_S3,CLAP2,-0.0505855720537608,0.462822469874209,0.541591703477455
RRBP1_S7,RRBP1,0.258072659824128,0.464611789896919,0.543560539663261
TRIP6_S10,TRIP6,0.139846872740741,0.464919878843412,0.543795941047191
GPC5C_S3,GPC5C,0.126578183788399,0.465698787870045,0.544461253453074
C170B_S8,C170B,0.107771233292393,0.465791252631145,0.544461253453074
SP4_S16,SP4,0.682516415524359,0.465809716250242,0.544461253453074
MYOF_S5,MYOF,0.512233499220214,0.466484093948452,0.545124269639349
RPR1B_S6,RPR1B,0.0693732750746269,0.468047448351172,0.546825583745296
NU214_S10,NU214,0.0795237545663714,0.468298380564888,0.546993149750723
SSH3_S1,SSH3,-0.0774629105985019,0.46960657347512,0.548395282497455
CENPV_T29,CENPV,0.429956327386905,0.471177297615803,0.550103279088849
ACACB_S6,ACACB,-0.148647059257369,0.472508968947599,0.551531459969118
ZC3H4_T1,ZC3H4,0.0866922585854905,0.47325226414877,0.552272366969941
PDLI2_S4,PDLI2,-0.133729299075086,0.473510358925105,0.552446848477628
CING_S7,CING,-0.0155953213494969,0.473862081792741,0.552615673368234
WWTR1_S3,WWTR1,-0.116220690387295,0.473872284376102,0.552615673368234
PSMD2_S10,PSMD2,-0.00950543852208832,0.474670682312743,0.553419897251887
MTMR3_S1,MTMR3,0.0632745572709748,0.475461412220847,0.55421481451997
EP300_T4,EP300,0.73280385594523,0.475998457678303,0.554713731714889
LARP7_S3,LARP7,0.0938519385783086,0.476578232612754,0.555142489861429
OSBP1_S8,OSBP1,0.388861079488195,0.476584590352736,0.555142489861429
ES8L2_S6,ES8L2,0.712061213473021,0.476748230817109,0.555205996428805
UCHL3_S5,UCHL3,0.159440041254165,0.477923537054131,0.556447358474009
MATR3_S10,MATR3,0.0827509216142515,0.479632206698396,0.558262567168386
TWF1_S7,TWF1,0.163017426553895,0.479788490771984,0.558262567168386
MAP1B_S8,MAP1B,0.0367962507975494,0.479811754368583,0.558262567168386
RBM23_S3,RBM23,0.151143456522952,0.480478518962248,0.558910540576113
IWS1_S4,IWS1,0.0693585978450763,0.480944053218976,0.559324192635006
CADH2_T5_T8_Y10,CADH2,-0.0632625248204293,0.481535753776916,0.559884349912465
PHF12_T8,PHF12,0.0863743352926549,0.481777969033999,0.560037995532325
KS6A1_S4,KS6A1,-0.237475396854762,0.482817149136801,0.560861565024667
KS6A3_S4,KS6A3,-0.237475396854762,0.482817149136801,0.560861565024667
KS6A6_S4,KS6A6,-0.237475396854762,0.482817149136801,0.560861565024667
UNC5B_S3,UNC5B,-0.000405329679733187,0.482986644469302,0.560930391933305
CPSF6_T7,CPSF6,-0.0653476341591015,0.483335027419486,0.561206896282598
CTND1_S6,CTND1,0.107498100545569,0.484174791818586,0.56194076393261
CDK17_S3,CDK17,-0.0852300715997315,0.484187953828727,0.56194076393261
CATA_Y15_Y16,CATA,0.897607927951473,0.485825197370025,0.563712338476326
TENS1_S10,TENS1,0.0132633522583697,0.486949269456895,0.564887798220858
CNNM4_S1,CNNM4,-0.132472840161978,0.487074217278478,0.564903947461339
SRRM2_S5_S14,SRRM2,-0.082614670236068,0.487366477435195,0.565114092340536
AK1C1_T11,AK1C1,-0.368119564254429,0.487772112151228,0.565455572254602
VIME_T7,VIME,-0.14969169275065,0.488020152900641,0.565614245548624
DOXA2_S3,DOXA2,0.748511819245331,0.490662599310764,0.568547325277424
SARG_S3,SARG,-0.0728887341648606,0.491162399691776,0.568996878331456
SRBS1_S13,SRBS1,0.229766128520231,0.491479415015921,0.569234523924654
DOCK2_S3,DOCK2,1.68797946410538,0.491709677368848,0.569371606384319
ZYX_T11,ZYX,0.0239528242439577,0.493005805470485,0.57074255704979
TPC12_S3,TPC12,0.293613142015518,0.493129252008236,0.570755603780233
MARE2_S6,MARE2,-0.309352335842123,0.493503609459989,0.571054412275305
LIMA1_S2,LIMA1,0.113358471995805,0.493611891742687,0.571054412275305
SO2B1_S1,SO2B1,-0.018240684590861,0.495307474449723,0.572873834143161
FLNC_S3,FLNC,0.631427571476641,0.495409762230721,0.572873834143161
FARP1_S11,FARP1,0.250751929286445,0.495958213791714,0.57337773046404
CTNA1_S8,CTNA1,0.118665783013402,0.49659887750632,0.573987980179954
GBF1_S6,GBF1,-0.158426825028709,0.496786326715022,0.574074229008865
CRYAB_S3,CRYAB,-0.0559996780580309,0.49748762247374,0.574754092449225
K1C18_Y7,K1C18,0.583243062095427,0.497881841205373,0.575009653090932
RGPS2_S3,RGPS2,-0.167787816608674,0.497934852892816,0.575009653090932
MYH10_S12,MYH10,-0.136858840331589,0.500296760645128,0.577511927054005
ACACA_S11,ACACA,0.143034545245159,0.500328729255907,0.577511927054005
ABLM1_S13,ABLM1,0.228310184708651,0.50155805076926,0.578799583196642
CNBP_S8,CNBP,-0.113054924599356,0.501868984466097,0.579027073234354
NOP58_S8,NOP58,-0.149660037607853,0.502148779085094,0.57921854182384
E41L2_S11,E41L2,0.177195447991626,0.502779732891312,0.579814886888258
AMOL2_S10,AMOL2,-0.110220324093748,0.503124512717054,0.580081015342028
CD44_S12,CD44,0.922306377682355,0.504001640288344,0.58096065831153
STK10_S4_S8,STK10,0.778782621265319,0.504347255964958,0.581227369954633
BCLF1_Y7,BCLF1,-0.108714393014448,0.504635370833439,0.58142770987331
F16P1_Y10,F16P1,0.140537282287003,0.505139734715104,0.581877059142053
CTND2_S3,CTND2,-0.0941889002661979,0.506754881472587,0.583605440681875
MCRI1_S1,MCRI1,0.297736151810711,0.507860666742109,0.584746565373128
RLA2_S15,RLA2,-0.100028395007379,0.508271257619253,0.585067381355345
ROA3_Y6,ROA3,0.291753889113015,0.508369279279084,0.585067381355345
ABCF1_S5,ABCF1,-0.164541071190609,0.509322542437222,0.585971738310049
YBOX1_S10,YBOX1,0.0452715970225553,0.509385416380768,0.585971738310049
EPIPL_S5,EPIPL,-0.122783886651485,0.510057727129877,0.586612503534542
CAMP3_S15,CAMP3,0.17469162611776,0.51035802097437,0.586825222761038
GP1BB_S2,GP1BB,0.242309209386088,0.511120281101248,0.58756890877613
RS8_S3,RS8,-0.259966712690139,0.513100939598386,0.589712577518994
BCKD_S1,BCKD,-0.109503934498905,0.515264175184567,0.59206506850476
DOCK5_S4,DOCK5,0.123863898961361,0.515421409150858,0.592112018460051
PRR5_S3,PRR5,0.170458547870636,0.516070297292907,0.59272362813235
ADDG_S18,ADDG,0.367468089864299,0.516824455071556,0.593455840082166
ZGPAT_S3,ZGPAT,-0.165803981940108,0.517178708358255,0.593728625479874
SC61B_S13,SC61B,1.48219810136788,0.518171239189363,0.594733874350435
ABLM3_T2_S8,ABLM3,-0.128984334061919,0.518680780680916,0.595127686314359
MA7D1_S2,MA7D1,-0.209543954470658,0.518748287893904,0.595127686314359
LIMA1_S16,LIMA1,0.58511653951369,0.521396033327021,0.598030436782661
TLE4_S5,TLE4,-0.225060015569358,0.522088682941148,0.598689929863548
STIM1_S6,STIM1,-0.107239042797038,0.522266861212552,0.598759303706504
CEBPB_S17,CEBPB,0.52474696863409,0.523303928832534,0.599813108785747
ARC1B_S3,ARC1B,0.669583182499802,0.524240782474384,0.600751599376051
M3K1_S4,M3K1,0.334097431090934,0.524873664235612,0.601341410409996
HN1L_S10,HN1L,-0.158153140434009,0.525440662651651,0.601807861534737
SNIP1_S8,SNIP1,0.262746809709314,0.525517360219897,0.601807861534737
ACINU_S8,ACINU,-0.0881557325447052,0.526052931493419,0.60228562453612
SPE39_S5,SPE39,-0.135515461130373,0.530726895696111,0.607500212666325
WDR44_S6,WDR44,-0.229109269740792,0.531179514460857,0.607881549612425
ABLM2_S3,ABLM2,0.364253934676821,0.531376214592811,0.607969907768883
BIN1_S20,BIN1,0.0709617569238991,0.531866905538459,0.608394517846151
ZC3H1_S3,ZC3H1,0.117304990960684,0.532834990704849,0.609364898338115
RL40_S3,RL40,1.51221099864135,0.53333964757691,0.609394144817273
RS27A_S3,RS27A,1.51221099864135,0.53333964757691,0.609394144817273
UBB_S3,UBB,1.51221099864135,0.53333964757691,0.609394144817273
UBC_S3,UBC,1.51221099864135,0.53333964757691,0.609394144817273
HTF4_S13,HTF4,-0.17187754593351,0.534249532852214,0.610296727245636
HBP1_S1,HBP1,0.232319506515954,0.534487210479409,0.610431184493655
NP1L4_T7,NP1L4,0.16551405792171,0.534756247959952,0.610534051068145
GOLM1_S7,GOLM1,0.232864256588992,0.534856845292605,0.610534051068145
K1C18_S7,K1C18,0.0391821776465923,0.534937264084471,0.610534051068145
ANXA2_S2,ANXA2,0.620877621697717,0.53530700865396,0.610682076240213
AXA2L_S2,AXA2L,0.620877621697717,0.53530700865396,0.610682076240213
FARP1_S3,FARP1,-0.360978341975655,0.535888591705334,0.611208508091625
PCBP2_S11,PCBP2,0.93289030426554,0.536019951275784,0.61122131602223
4EBP1_T1,4EBP1,0.399888061227766,0.537639022725809,0.612836750853619
TMF1_S7,TMF1,0.37585327783928,0.537677526692326,0.612836750853619
SRRT_S4,SRRT,0.13473939624227,0.537890918874844,0.612942664106429
LRC47_S21,LRC47,0.662314759908779,0.538523923535863,0.613526583732752
KCD12_S3,KCD12,-0.0504265828050768,0.538722749566753,0.613615704006187
DOCK4_T4,DOCK4,0.250678130388436,0.539454026099276,0.6143111201417
JCAD_S3,JCAD,-0.291531320549622,0.540183823283799,0.615004540807333
CAPS2_S1,CAPS2,-0.0554353508208747,0.542100245001473,0.617048332565435
RAB18_S3,RAB18,0.120610928529801,0.543917521938025,0.618978383274585
TOPRS_S3,TOPRS,-0.208318925777957,0.544680907253335,0.619628993896334
MAP1S_S5,MAP1S,0.0833825606990997,0.544732800648251,0.619628993896334
AT133_S5,AT133,0.206161542218033,0.545669741361782,0.620556022362259
SKAP2_T6,SKAP2,0.307180961087865,0.546147827437305,0.620829233458368
SERA_T3,SERA,0.150590435845594,0.546154019056536,0.620829233458368
EGFR_T7,EGFR,0.0932238842716623,0.546848380392095,0.621479687164391
HUWE1_T5,HUWE1,0.144057409150036,0.54703226456818,0.621549835221728
CCDC6_T3,CCDC6,-0.462945577786402,0.547237208709803,0.621643875399749
3BP1_S5,3BP1,0.0411692643445257,0.547425540578609,0.621719006799992
NAV2_S3,NAV2,0.302762009811306,0.549020537612098,0.623304147707837
CD11A_T3,CD11A,0.103840521594573,0.54906627162471,0.623304147707837
KSR1_S7,KSR1,0.262613566184674,0.54950524125452,0.62355198844286
NSE3_S12,NSE3,-0.00630664144287519,0.549575508176202,0.62355198844286
CTNB1_T2,CTNB1,0.201683048849404,0.549652253963488,0.62355198844286
TARA_S14,TARA,-0.0946344372963917,0.54993739822668,0.623736398167041
ATM_T3,ATM,0.113682916757508,0.551222900797764,0.625055074494991
IF4G3_S1,IF4G3,0.117555227716443,0.551390234058426,0.625105505991371
SIK3_S3,SIK3,0.142612270835333,0.553059816210603,0.626858619933069
MIC19_Y4,MIC19,0.271565846186668,0.553288282454745,0.626864083411064
EHBP1_T4_S13,EHBP1,-0.115767779836851,0.553311045322148,0.626864083411064
SRBS2_S6,SRBS2,-0.0788755630373387,0.553589808323437,0.627040281556021
FOXK1_S1_S5,FOXK1,-0.140991691890997,0.554598787979827,0.628043319216862
GRAP2_T3,GRAP2,-0.163674702145928,0.556467771196463,0.630019586080909
ILF3_S11,ILF3,0.508276948412397,0.557780405610037,0.631365228864042
CREB1_S15,CREB1,0.3719483189153,0.558808610533312,0.632388391991435
SYNP2_T3_T19,SYNP2,0.397177801359687,0.55952497358898,0.633058275655043
AT2B1_S2,AT2B1,-0.139029883974934,0.56178211600893,0.635470743942516
ACINU_T10,ACINU,-0.0970374215122845,0.562567584713891,0.636217797515954
RBPMS_T9,RBPMS,0.0690088369963179,0.563419354480425,0.637039483465867
NFIC_S11,NFIC,0.837878898365223,0.564480003966754,0.637921092807455
PPIG_S5,PPIG,0.0228741027021234,0.564551369230966,0.637921092807455
LYST_S3,LYST,0.179166181342075,0.56457521244339,0.637921092807455
ARGI1_S14,ARGI1,0.0435230647282762,0.565357507188205,0.638663187516338
BIN2_S4_S23,BIN2,0.448987759212295,0.565818302934115,0.639041848019706
EMAL4_T16,EMAL4,0.457483633141737,0.568547538137964,0.641981774089206
T22D4_T12,T22D4,0.109666484312055,0.569540046605343,0.642959786360769
TRAD1_S11,TRAD1,0.134222859245154,0.570017449268511,0.643355985332339
GPSM3_S1_S5,GPSM3,-0.571391657621057,0.571758673991915,0.645178117824543
CIRBP_S1,CIRBP,0.196655230437929,0.572712131963611,0.646110715616597
CEBPB_S15,CEBPB,0.85946914518188,0.573644047322016,0.647018601812108
SURF6_S3,SURF6,-0.0825151450087997,0.573853792650835,0.647111723627537
SFR19_S3,SFR19,0.133336560489482,0.575345760313812,0.64865039407859
SMRC1_S3_S5,SMRC1,0.310200527530811,0.576131101604249,0.649391901852552
H10_S4,H10,0.151462636143002,0.576429744029232,0.649543499478962
SMAG1_Y1,SMAG1,0.160680369833603,0.576520920528104,0.649543499478962
CYTSA_S2,CYTSA,0.100287445557584,0.579789876635375,0.653081888935308
SRSF9_S7,SRSF9,0.141859859676985,0.58138419165123,0.6547327948476
SNAA_S4,SNAA,-0.155841742903345,0.582438018461155,0.655774427512803
ZN687_S9,ZN687,-0.0657553739911,0.583762180578449,0.657087276486286
EPN1_S8,EPN1,-0.0872592178507075,0.583862338245774,0.657087276486286
MRP3_S3,MRP3,0.423036459416223,0.584472719623301,0.657628747776063
KSR1_S4,KSR1,0.09647815186022,0.584918307208355,0.657984600282138
MEPCE_S16,MEPCE,-0.0913318565546246,0.585155192395854,0.65810557447173
SYNEM_T4,SYNEM,-0.344616487505209,0.585900019850938,0.658797635580458
SYNP2_S15,SYNP2,0.379220545657962,0.58647930464963,0.659303292544701
PCBP1_S6,PCBP1,0.148488065285188,0.586657359789305,0.659357774819524
HMHA1_S1,HMHA1,1.16425025824944,0.587262359584168,0.65989198002744
NCOA3_S3,NCOA3,0.067341720911706,0.587790273966493,0.660339349512368
INF2_T8,INF2,0.11048220192141,0.588201532138951,0.660654236292926
BLNK_S21,BLNK,1.22469278113531,0.588330256415733,0.660654236292926
SYNRG_S6,SYNRG,-0.191534864209014,0.588546220706987,0.660750920334764
CTNA1_T3,CTNA1,-0.109764827395652,0.589790111797038,0.661855334985295
CTNA2_T3,CTNA2,-0.109764827395652,0.589790111797038,0.661855334985295
SNTB1_S4,SNTB1,0.491941473914844,0.590028005666542,0.661924903778061
